Courier,Tipo de servicio,Origen,Destino,Zona,Tipo de transporte,Lugar de entrega,Nombre sucursal,Tipo de pago,Capacidad,Plazo estimado
CHILEXPRESS,DHS,VINA DEL MAR,CURACAVI,RM,TERRESTRE,DOMICILIO,,Cuenta corriente,,2
CHILEXPRESS,DHS,VINA DEL MAR,CURANILAHUE,CENTRO,TERRESTRE,DOMICILIO,,Cuenta corriente,,2
CHILEXPRESS,DHS,VINA DEL MAR,CURICO,CENTRO,TERRESTRE,DOMICILIO,,Cuenta corriente,,2
CHILEXPRESS,DHS,VINA DEL MAR,DALCAHUE,SUR,AEREO,DOMICILIO,,Cuenta corriente,,4
CHILEXPRESS,DHS,VINA DEL MAR,DIEGO DE ALMAGRO,NORTE,AEREO,DOMICILIO,,Cuenta corriente,,5
CHILEXPRESS,DHS,VINA DEL MAR,DONIHUE,CENTRO,TERRESTRE,DOMICILIO,,Cuenta corriente,,2
CHILEXPRESS,DHS,VINA DEL MAR,EL BELLOTO,CENTRO,TERRESTRE,DOMICILIO,,Cuenta corriente,,2
CHILEXPRESS,DHS,VINA DEL MAR,EL BOSQUE,RM,TERRESTRE,DOMICILIO,,Cuenta corriente,,2
CHILEXPRESS,DHS,VINA DEL MAR,EL CARMEN,CENTRO,TERRESTRE,DOMICILIO,,Cuenta corriente,,4
CHILEXPRESS,DHS,VINA DEL MAR,EL MELON,CENTRO,TERRESTRE,DOMICILIO,,Cuenta corriente,,2
CHILEXPRESS,DHS,VINA DEL MAR,EL MONTE,RM,TERRESTRE,DOMICILIO,,Cuenta corriente,,2
CHILEXPRESS,DHS,VINA DEL MAR,EL PAICO,RM,TERRESTRE,DOMICILIO,,Cuenta corriente,,2
CHILEXPRESS,DHS,VINA DEL MAR,EL QUISCO,CENTRO,TERRESTRE,DOMICILIO,,Cuenta corriente,,2
CHILEXPRESS,DHS,VINA DEL MAR,EL SALVADOR,NORTE,AEREO,DOMICILIO,,Cuenta corriente,,5
CHILEXPRESS,DHS,VINA DEL MAR,EL TABITO,CENTRO,TERRESTRE,DOMICILIO,,Cuenta corriente,,2
CHILEXPRESS,DHS,VINA DEL MAR,EL TABO,CENTRO,TERRESTRE,DOMICILIO,,Cuenta corriente,,2
CHILEXPRESS,DHS,VINA DEL MAR,ENTRE LAGOS,SUR,AEREO,DOMICILIO,,Cuenta corriente,,2
CHILEXPRESS,DHS,VINA DEL MAR,ESTACION CENTRAL,RM,TERRESTRE,DOMICILIO,,Cuenta corriente,,2
CHILEXPRESS,DHS,VINA DEL MAR,ESTACION PAIPOTE,NORTE,AEREO,DOMICILIO,,Cuenta corriente,,2
CHILEXPRESS,DHS,VINA DEL MAR,FREIRE,CENTRO,TERRESTRE,DOMICILIO,,Cuenta corriente,,2
CHILEXPRESS,DHS,VINA DEL MAR,FREIRINA,NORTE,AEREO,DOMICILIO,,Cuenta corriente,,2
CHILEXPRESS,DHS,VINA DEL MAR,FRESIA,NORTE,AEREO,DOMICILIO,,Cuenta corriente,,4
CHILEXPRESS,DHS,VINA DEL MAR,FRUTILLAR,SUR,AEREO,DOMICILIO,,Cuenta corriente,,4
CHILEXPRESS,DHS,VINA DEL MAR,FUERTE BAQUEDANO,NORTE,AEREO,DOMICILIO,,Cuenta corriente,,4
CHILEXPRESS,DHS,VINA DEL MAR,FUTRONO,CENTRO,TERRESTRE,DOMICILIO,,Cuenta corriente,,4
CHILEXPRESS,DHS,VINA DEL MAR,GORBEA,CENTRO,TERRESTRE,DOMICILIO,,Cuenta corriente,,2
CHILEXPRESS,DHS,VINA DEL MAR,GRANEROS,CENTRO,TERRESTRE,DOMICILIO,,Cuenta corriente,,2
CHILEXPRESS,DHS,VINA DEL MAR,HIJUELAS,CENTRO,TERRESTRE,DOMICILIO,,Cuenta corriente,,2
CHILEXPRESS,DHS,VINA DEL MAR,HORNOPIREN,SUR,AEREO,DOMICILIO,,Cuenta corriente,,5
CHILEXPRESS,DHS,VINA DEL MAR,HUALANE,NORTE,AEREO,DOMICILIO,,Cuenta corriente,,2
CHILEXPRESS,DHS,VINA DEL MAR,HUALPEN,CENTRO,TERRESTRE,DOMICILIO,,Cuenta corriente,,2
CHILEXPRESS,DHS,VINA DEL MAR,HUALQUI,NORTE,AEREO,DOMICILIO,,Cuenta corriente,,2
CHILEXPRESS,DHS,VINA DEL MAR,HUASCO,NORTE,AEREO,DOMICILIO,,Cuenta corriente,,2
CHILEXPRESS,DHS,VINA DEL MAR,HUECHURABA,RM,TERRESTRE,DOMICILIO,,Cuenta corriente,,2
CHILEXPRESS,DHS,VINA DEL MAR,HUEPIL,CENTRO,TERRESTRE,DOMICILIO,,Cuenta corriente,,2
CHILEXPRESS,DHS,VINA DEL MAR,ILLAPEL,CENTRO,TERRESTRE,DOMICILIO,,Cuenta corriente,,2
CHILEXPRESS,DHS,VINA DEL MAR,INDEPENDENCIA,RM,TERRESTRE,DOMICILIO,,Cuenta corriente,,2
CHILEXPRESS,DHS,VINA DEL MAR,IQUIQUE,NORTE,AEREO,DOMICILIO,,Cuenta corriente,,2
CHILEXPRESS,DHS,VINA DEL MAR,ISLA DE MAIPO,RM,TERRESTRE,DOMICILIO,,Cuenta corriente,,2
CHILEXPRESS,DHS,VINA DEL MAR,ISLA NEGRA,CENTRO,TERRESTRE,DOMICILIO,,Cuenta corriente,,2
CHILEXPRESS,DHS,VINA DEL MAR,ISLA TEJA,CENTRO,TERRESTRE,DOMICILIO,,Cuenta corriente,,2
CHILEXPRESS,DHS,VINA DEL MAR,ITAHUE,NORTE,AEREO,DOMICILIO,,Cuenta corriente,,2
CHILEXPRESS,DHS,VINA DEL MAR,LA CALERA,CENTRO,TERRESTRE,DOMICILIO,,Cuenta corriente,,2
CHILEXPRESS,DHS,VINA DEL MAR,LA CISTERNA,RM,TERRESTRE,DOMICILIO,,Cuenta corriente,,2
CHILEXPRESS,DHS,VINA DEL MAR,LA CRUZ,CENTRO,TERRESTRE,DOMICILIO,,Cuenta corriente,,2
CHILEXPRESS,DHS,VINA DEL MAR,LA FLORIDA,RM,TERRESTRE,DOMICILIO,,Cuenta corriente,,2
CHILEXPRESS,DHS,VINA DEL MAR,LA GRANJA,RM,TERRESTRE,DOMICILIO,,Cuenta corriente,,2
CHILEXPRESS,DHS,VINA DEL MAR,LA JUNTA,SUR,AEREO,DOMICILIO,,Cuenta corriente,,5
CHILEXPRESS,DHS,VINA DEL MAR,LA LIGUA,CENTRO,TERRESTRE,DOMICILIO,,Cuenta corriente,,2
CHILEXPRESS,DHS,VINA DEL MAR,LA PINTANA,RM,TERRESTRE,DOMICILIO,,Cuenta corriente,,2
CHILEXPRESS,DHS,VINA DEL MAR,LA REINA,RM,TERRESTRE,DOMICILIO,,Cuenta corriente,,2
CHILEXPRESS,DHS,VINA DEL MAR,LA SERENA,CENTRO,TERRESTRE,DOMICILIO,,Cuenta corriente,,2
CHILEXPRESS,DHS,VINA DEL MAR,LA UNION,CENTRO,TERRESTRE,DOMICILIO,,Cuenta corriente,,2
CHILEXPRESS,DHS,VINA DEL MAR,LAGO RANCO,CENTRO,TERRESTRE,DOMICILIO,,Cuenta corriente,,5
CHILEXPRESS,DHS,VINA DEL MAR,LAJA,CENTRO,TERRESTRE,DOMICILIO,,Cuenta corriente,,2
CHILEXPRESS,DHS,VINA DEL MAR,LAMPA,RM,TERRESTRE,DOMICILIO,,Cuenta corriente,,2
CHILEXPRESS,DHS,VINA DEL MAR,LANCO,CENTRO,TERRESTRE,DOMICILIO,,Cuenta corriente,,4
CHILEXPRESS,DHS,VINA DEL MAR,LAS CABRAS,CENTRO,TERRESTRE,DOMICILIO,,Cuenta corriente,,2
CHILEXPRESS,DHS,VINA DEL MAR,LAS CONDES,RM,TERRESTRE,DOMICILIO,,Cuenta corriente,,2
CHILEXPRESS,DHS,VINA DEL MAR,LAS CRUCES,CENTRO,TERRESTRE,DOMICILIO,,Cuenta corriente,,2
CHILEXPRESS,DHS,VINA DEL MAR,LAUTARO,CENTRO,TERRESTRE,DOMICILIO,,Cuenta corriente,,2
CHILEXPRESS,DHS,VINA DEL MAR,LEBU,CENTRO,TERRESTRE,DOMICILIO,,Cuenta corriente,,4
CHILEXPRESS,DHS,VINA DEL MAR,LIMACHE,CENTRO,TERRESTRE,DOMICILIO,,Cuenta corriente,,2
CHILEXPRESS,DHS,VINA DEL MAR,LINARES,CENTRO,TERRESTRE,DOMICILIO,,Cuenta corriente,,2
CHILEXPRESS,DHS,VINA DEL MAR,LITUECHE,CENTRO,TERRESTRE,DOMICILIO,,Cuenta corriente,,4
CHILEXPRESS,DHS,VINA DEL MAR,LLANQUIHUE,SUR,AEREO,DOMICILIO,,Cuenta corriente,,4
CHILEXPRESS,DHS,VINA DEL MAR,LLAY LLAY,CENTRO,TERRESTRE,DOMICILIO,,Cuenta corriente,,5
CHILEXPRESS,DHS,VINA DEL MAR,LLO LLEO,CENTRO,TERRESTRE,DOMICILIO,,Cuenta corriente,,2
CHILEXPRESS,DHS,VINA DEL MAR,LO BARNECHEA,RM,TERRESTRE,DOMICILIO,,Cuenta corriente,,2
CHILEXPRESS,DHS,VINA DEL MAR,LO ESPEJO,RM,TERRESTRE,DOMICILIO,,Cuenta corriente,,2
CHILEXPRESS,DHS,VINA DEL MAR,LO MIRANDA,CENTRO,TERRESTRE,DOMICILIO,,Cuenta corriente,,2
CHILEXPRESS,DHS,VINA DEL MAR,LO PRADO,RM,TERRESTRE,DOMICILIO,,Cuenta corriente,,2
CHILEXPRESS,DHS,VINA DEL MAR,LOLOL,CENTRO,TERRESTRE,DOMICILIO,,Cuenta corriente,,2
CHILEXPRESS,DHS,VINA DEL MAR,LONCOCHE,CENTRO,TERRESTRE,DOMICILIO,,Cuenta corriente,,2
CHILEXPRESS,DHS,VINA DEL MAR,LONGAVI,CENTRO,TERRESTRE,DOMICILIO,,Cuenta corriente,,2
CHILEXPRESS,DHS,VINA DEL MAR,LONGOVILO,RM,TERRESTRE,DOMICILIO,,Cuenta corriente,,2
CHILEXPRESS,DHS,VINA DEL MAR,LONQUEN,RM,TERRESTRE,DOMICILIO,,Cuenta corriente,,2
CHILEXPRESS,DHS,VINA DEL MAR,LONTUE,CENTRO,TERRESTRE,DOMICILIO,,Cuenta corriente,,2
CHILEXPRESS,DHS,VINA DEL MAR,LOS ALAMOS,CENTRO,TERRESTRE,DOMICILIO,,Cuenta corriente,,4
CHILEXPRESS,DHS,VINA DEL MAR,LOS ANDES,CENTRO,TERRESTRE,DOMICILIO,,Cuenta corriente,,2
CHILEXPRESS,DHS,VINA DEL MAR,LOS ANGELES,CENTRO,TERRESTRE,DOMICILIO,,Cuenta corriente,,2
CHILEXPRESS,DHS,VINA DEL MAR,LOS LAGOS,CENTRO,TERRESTRE,DOMICILIO,,Cuenta corriente,,4
CHILEXPRESS,DHS,VINA DEL MAR,LOS MUERMOS,NORTE,AEREO,DOMICILIO,,Cuenta corriente,,4
CHILEXPRESS,DHS,VINA DEL MAR,LOS VILOS,CENTRO,TERRESTRE,DOMICILIO,,Cuenta corriente,,2
CHILEXPRESS,DHS,VINA DEL MAR,LOTA,CENTRO,TERRESTRE,DOMICILIO,,Cuenta corriente,,2
CHILEXPRESS,DHS,VINA DEL MAR,MACHALI,CENTRO,TERRESTRE,DOMICILIO,,Cuenta corriente,,2
CHILEXPRESS,DHS,VINA DEL MAR,MACUL,RM,TERRESTRE,DOMICILIO,,Cuenta corriente,,2
CHILEXPRESS,DHS,VINA DEL MAR,MAFIL,NORTE,AEREO,DOMICILIO,,Cuenta corriente,,4
CHILEXPRESS,DHS,VINA DEL MAR,MAIPU,RM,TERRESTRE,DOMICILIO,,Cuenta corriente,,2
CHILEXPRESS,DHS,VINA DEL MAR,MALLOA,CENTRO,TERRESTRE,DOMICILIO,,Cuenta corriente,,2
CHILEXPRESS,DHS,VINA DEL MAR,MALLOCO,RM,TERRESTRE,DOMICILIO,,Cuenta corriente,,2
CHILEXPRESS,DHS,VINA DEL MAR,MARCHIGUE,CENTRO,TERRESTRE,DOMICILIO,,Cuenta corriente,,2
CHILEXPRESS,DHS,VINA DEL MAR,MARIA ELENA,NORTE,AEREO,DOMICILIO,,Cuenta corriente,,4
CHILEXPRESS,DHS,VINA DEL MAR,MARIQUINA,NORTE,AEREO,DOMICILIO,,Cuenta corriente,,4
CHILEXPRESS,DHS,VINA DEL MAR,MAULLIN,SUR,AEREO,DOMICILIO,,Cuenta corriente,,5
CHILEXPRESS,DHS,VINA DEL MAR,MEJILLONES,NORTE,AEREO,DOMICILIO,,Cuenta corriente,,2
CHILEXPRESS,DHS,VINA DEL MAR,MELIPILLA,RM,TERRESTRE,DOMICILIO,,Cuenta corriente,,2
CHILEXPRESS,DHS,VINA DEL MAR,MININCO,CENTRO,TERRESTRE,DOMICILIO,,Cuenta corriente,,2
CHILEXPRESS,DHS,VINA DEL MAR,MOLINA,CENTRO,TERRESTRE,DOMICILIO,,Cuenta corriente,,2
CHILEXPRESS,DHS,VINA DEL MAR,MONTE PATRIA,CENTRO,TERRESTRE,DOMICILIO,,Cuenta corriente,,2
CHILEXPRESS,DHS,VINA DEL MAR,MULCHEN,CENTRO,TERRESTRE,DOMICILIO,,Cuenta corriente,,2
CHILEXPRESS,DHS,VINA DEL MAR,NACIMIENTO,CENTRO,TERRESTRE,DOMICILIO,,Cuenta corriente,,2
CHILEXPRESS,DHS,VINA DEL MAR,NANCAGUA,CENTRO,TERRESTRE,DOMICILIO,,Cuenta corriente,,5
CHILEXPRESS,DHS,VINA DEL MAR,NATALES,SUR,AEREO,DOMICILIO,,Cuenta corriente,,4
CHILEXPRESS,DHS,VINA DEL MAR,NEGRETE,NORTE,AEREO,DOMICILIO,,Cuenta corriente,,2
CHILEXPRESS,DHS,VINA DEL MAR,NOGALES,CENTRO,TERRESTRE,DOMICILIO,,Cuenta corriente,,2
CHILEXPRESS,DHS,VINA DEL MAR,NOS,RM,TERRESTRE,DOMICILIO,,Cuenta corriente,,2
CHILEXPRESS,DHS,VINA DEL MAR,NUEVA ALDEA,CENTRO,TERRESTRE,DOMICILIO,,Cuenta corriente,,2
CHILEXPRESS,DHS,VINA DEL MAR,NUEVA IMPERIAL,CENTRO,TERRESTRE,DOMICILIO,,Cuenta corriente,,2
CHILEXPRESS,DHS,VINA DEL MAR,NUNOA,RM,TERRESTRE,DOMICILIO,,Cuenta corriente,,2
CHILEXPRESS,DHS,VINA DEL MAR,OLIVAR,CENTRO,TERRESTRE,DOMICILIO,,Cuenta corriente,,2
CHILEXPRESS,DHS,VINA DEL MAR,OLMUE,CENTRO,TERRESTRE,DOMICILIO,,Cuenta corriente,,2
CHILEXPRESS,DHS,VINA DEL MAR,OSORNO,SUR,AEREO,DOMICILIO,,Cuenta corriente,,2
CHILEXPRESS,DHS,VINA DEL MAR,OVALLE,CENTRO,TERRESTRE,DOMICILIO,,Cuenta corriente,,2
CHILEXPRESS,DHS,VINA DEL MAR,PADRE HURTADO,RM,TERRESTRE,DOMICILIO,,Cuenta corriente,,2
CHILEXPRESS,DHS,VINA DEL MAR,PADRE LAS CASAS,CENTRO,TERRESTRE,DOMICILIO,,Cuenta corriente,,2
CHILEXPRESS,DHS,VINA DEL MAR,PAILLACO,CENTRO,TERRESTRE,DOMICILIO,,Cuenta corriente,,4
CHILEXPRESS,DHS,VINA DEL MAR,PAINE,RM,TERRESTRE,DOMICILIO,,Cuenta corriente,,2
CHILEXPRESS,DHS,VINA DEL MAR,PAIPOTE,NORTE,AEREO,DOMICILIO,,Cuenta corriente,,2
CHILEXPRESS,DHS,VINA DEL MAR,PALMILLA,CENTRO,TERRESTRE,DOMICILIO,,Cuenta corriente,,2
CHILEXPRESS,DHS,VINA DEL MAR,PANGUIPULLI,CENTRO,TERRESTRE,DOMICILIO,,Cuenta corriente,,4
CHILEXPRESS,DHS,VINA DEL MAR,PARGUA,SUR,AEREO,DOMICILIO,,Cuenta corriente,,4
CHILEXPRESS,DHS,VINA DEL MAR,PARRAL,CENTRO,TERRESTRE,DOMICILIO,,Cuenta corriente,,2
CHILEXPRESS,DHS,VINA DEL MAR,PEDRO AGUIRRE CERDA,RM,TERRESTRE,DOMICILIO,,Cuenta corriente,,2
CHILEXPRESS,DHS,VINA DEL MAR,PELEQUEN,CENTRO,TERRESTRE,DOMICILIO,,Cuenta corriente,,2
CHILEXPRESS,DHS,VINA DEL MAR,PEMUCO,CENTRO,TERRESTRE,DOMICILIO,,Cuenta corriente,,2
CHILEXPRESS,DHS,VINA DEL MAR,PENABLANCA,CENTRO,TERRESTRE,DOMICILIO,,Cuenta corriente,,2
CHILEXPRESS,DHS,VINA DEL MAR,PENAFLOR,RM,TERRESTRE,DOMICILIO,,Cuenta corriente,,2
CHILEXPRESS,DHS,VINA DEL MAR,PENALOLEN,RM,TERRESTRE,DOMICILIO,,Cuenta corriente,,2
CHILEXPRESS,DHS,VINA DEL MAR,PENCO,CENTRO,TERRESTRE,DOMICILIO,,Cuenta corriente,,2
CHILEXPRESS,DHS,VINA DEL MAR,PERALILLO,CENTRO,TERRESTRE,DOMICILIO,,Cuenta corriente,,2
CHILEXPRESS,DHS,VINA DEL MAR,PEUMO,CENTRO,TERRESTRE,DOMICILIO,,Cuenta corriente,,5
CHILEXPRESS,DHS,VINA DEL MAR,PICHIDEGUA,CENTRO,TERRESTRE,DOMICILIO,,Cuenta corriente,,2
CHILEXPRESS,DHS,VINA DEL MAR,PICHILEMU,CENTRO,TERRESTRE,DOMICILIO,,Cuenta corriente,,4
CHILEXPRESS,DHS,VINA DEL MAR,PINTO,CENTRO,TERRESTRE,DOMICILIO,,Cuenta corriente,,4
CHILEXPRESS,DHS,VINA DEL MAR,PIRQUE,RM,TERRESTRE,DOMICILIO,,Cuenta corriente,,2
CHILEXPRESS,DHS,VINA DEL MAR,PITRUFQUEN,CENTRO,TERRESTRE,DOMICILIO,,Cuenta corriente,,2
CHILEXPRESS,DHS,VINA DEL MAR,PLACILLA QUINTA REGION,CENTRO,TERRESTRE,DOMICILIO,,Cuenta corriente,,2
CHILEXPRESS,DHS,VINA DEL MAR,PLACILLA SEXTA REGION,NORTE,AEREO,DOMICILIO,,Cuenta corriente,,2
CHILEXPRESS,DHS,VINA DEL MAR,PORVENIR,SUR,AEREO,DOMICILIO,,Cuenta corriente,,5
CHILEXPRESS,DHS,VINA DEL MAR,POZO ALMONTE,NORTE,AEREO,DOMICILIO,,Cuenta corriente,,5
CHILEXPRESS,DHS,VINA DEL MAR,PROVIDENCIA,RM,TERRESTRE,DOMICILIO,,Cuenta corriente,,2
CHILEXPRESS,DHS,VINA DEL MAR,PUCHUNCAVI,CENTRO,TERRESTRE,DOMICILIO,,Cuenta corriente,,2
CHILEXPRESS,DHS,VINA DEL MAR,PUCON,CENTRO,TERRESTRE,DOMICILIO,,Cuenta corriente,,2
CHILEXPRESS,DHS,VINA DEL MAR,PUDAHUEL,RM,TERRESTRE,DOMICILIO,,Cuenta corriente,,2
CHILEXPRESS,DHS,VINA DEL MAR,PUEBLO SECO,CENTRO,TERRESTRE,DOMICILIO,,Cuenta corriente,,2
CHILEXPRESS,DHS,VINA DEL MAR,PUENTE ALTO,RM,TERRESTRE,DOMICILIO,,Cuenta corriente,,2
CHILEXPRESS,DHS,VINA DEL MAR,PUERTO AGUIRRE,NORTE,AEREO,DOMICILIO,,Cuenta corriente,,5
CHILEXPRESS,DHS,VINA DEL MAR,PUERTO AYSEN,SUR,AEREO,DOMICILIO,,Cuenta corriente,,5
CHILEXPRESS,DHS,VINA DEL MAR,PUERTO CHACABUCO,SUR,AEREO,DOMICILIO,,Cuenta corriente,,5
CHILEXPRESS,DHS,VINA DEL MAR,PUERTO CISNES,SUR,AEREO,DOMICILIO,,Cuenta corriente,,5
CHILEXPRESS,DHS,VINA DEL MAR,PUERTO MONTT,SUR,AEREO,DOMICILIO,,Cuenta corriente,,2
CHILEXPRESS,DHS,VINA DEL MAR,PUERTO OCTAY,NORTE,AEREO,DOMICILIO,,Cuenta corriente,,2
CHILEXPRESS,DHS,VINA DEL MAR,PUERTO VARAS,SUR,AEREO,DOMICILIO,,Cuenta corriente,,2
CHILEXPRESS,DHS,VINA DEL MAR,PUERTO WILLIAMS,NORTE,AEREO,DOMICILIO,,Cuenta corriente,,5
CHILEXPRESS,DHS,VINA DEL MAR,PUNITAQUI,CENTRO,TERRESTRE,DOMICILIO,,Cuenta corriente,,2
CHILEXPRESS,DHS,VINA DEL MAR,PUNTA ARENAS,SUR,AEREO,DOMICILIO,,Cuenta corriente,,2
CHILEXPRESS,DHS,VINA DEL MAR,PUREN,CENTRO,TERRESTRE,DOMICILIO,,Cuenta corriente,,2
CHILEXPRESS,DHS,VINA DEL MAR,PURRANQUE,SUR,AEREO,DOMICILIO,,Cuenta corriente,,2
CHILEXPRESS,DHS,VINA DEL MAR,PUYEHUE,NORTE,AEREO,DOMICILIO,,Cuenta corriente,,2
CHILEXPRESS,DHS,VINA DEL MAR,PUYUHUAPI,NORTE,AEREO,DOMICILIO,,Cuenta corriente,,5
CHILEXPRESS,DHS,VINA DEL MAR,QUELLON,SUR,AEREO,DOMICILIO,,Cuenta corriente,,4
CHILEXPRESS,DHS,VINA DEL MAR,QUEMCHI,SUR,AEREO,DOMICILIO,,Cuenta corriente,,4
CHILEXPRESS,DHS,VINA DEL MAR,QUEPE,CENTRO,TERRESTRE,DOMICILIO,,Cuenta corriente,,2
CHILEXPRESS,DHS,VINA DEL MAR,QUILICURA,RM,TERRESTRE,DOMICILIO,,Cuenta corriente,,2
CHILEXPRESS,DHS,VINA DEL MAR,QUILLON,CENTRO,TERRESTRE,DOMICILIO,,Cuenta corriente,,2
CHILEXPRESS,DHS,VINA DEL MAR,QUILLOTA,CENTRO,TERRESTRE,DOMICILIO,,Cuenta corriente,,2
CHILEXPRESS,DHS,VINA DEL MAR,QUILPUE,CENTRO,TERRESTRE,DOMICILIO,,Cuenta corriente,,2
CHILEXPRESS,DHS,VINA DEL MAR,QUINTA DE TILCOCO,CENTRO,TERRESTRE,DOMICILIO,,Cuenta corriente,,2
CHILEXPRESS,DHS,VINA DEL MAR,QUINTA NORMAL,RM,TERRESTRE,DOMICILIO,,Cuenta corriente,,2
CHILEXPRESS,DHS,VINA DEL MAR,QUINTERO,CENTRO,TERRESTRE,DOMICILIO,,Cuenta corriente,,2
CHILEXPRESS,DHS,VINA DEL MAR,QUIRIHUE,CENTRO,TERRESTRE,DOMICILIO,,Cuenta corriente,,2
CHILEXPRESS,DHS,VINA DEL MAR,QUIRIQUINA,CENTRO,TERRESTRE,DOMICILIO,,Cuenta corriente,,2
CHILEXPRESS,DHS,VINA DEL MAR,RANCAGUA,CENTRO,TERRESTRE,DOMICILIO,,Cuenta corriente,,2
CHILEXPRESS,DHS,VINA DEL MAR,RECOLETA,RM,TERRESTRE,DOMICILIO,,Cuenta corriente,,2
CHILEXPRESS,DHS,VINA DEL MAR,RENACA,CENTRO,TERRESTRE,DOMICILIO,,Cuenta corriente,,2
CHILEXPRESS,DHS,VINA DEL MAR,RENAICO,CENTRO,TERRESTRE,DOMICILIO,,Cuenta corriente,,2
CHILEXPRESS,DHS,VINA DEL MAR,RENCA,RM,TERRESTRE,DOMICILIO,,Cuenta corriente,,2
CHILEXPRESS,DHS,VINA DEL MAR,RENGO,CENTRO,TERRESTRE,DOMICILIO,,Cuenta corriente,,2
CHILEXPRESS,DHS,VINA DEL MAR,REQUINOA,CENTRO,TERRESTRE,DOMICILIO,,Cuenta corriente,,2
CHILEXPRESS,DHS,VINA DEL MAR,RIO BUENO,CENTRO,TERRESTRE,DOMICILIO,,Cuenta corriente,,2
CHILEXPRESS,DHS,VINA DEL MAR,RIO NEGRO,SUR,AEREO,DOMICILIO,,Cuenta corriente,,2
CHILEXPRESS,DHS,VINA DEL MAR,ROMERAL,CENTRO,TERRESTRE,DOMICILIO,,Cuenta corriente,,4
CHILEXPRESS,DHS,VINA DEL MAR,ROSARIO,CENTRO,TERRESTRE,DOMICILIO,,Cuenta corriente,,2
CHILEXPRESS,DHS,VINA DEL MAR,SALAMANCA,CENTRO,TERRESTRE,DOMICILIO,,Cuenta corriente,,2
CHILEXPRESS,DHS,VINA DEL MAR,SAN ANTONIO,CENTRO,TERRESTRE,DOMICILIO,,Cuenta corriente,,2
CHILEXPRESS,DHS,VINA DEL MAR,SAN BERNARDO,RM,TERRESTRE,DOMICILIO,,Cuenta corriente,,2
CHILEXPRESS,DHS,VINA DEL MAR,SAN CARLOS,CENTRO,TERRESTRE,DOMICILIO,,Cuenta corriente,,2
CHILEXPRESS,DHS,VINA DEL MAR,SAN CLEMENTE,CENTRO,TERRESTRE,DOMICILIO,,Cuenta corriente,,2
CHILEXPRESS,DHS,VINA DEL MAR,SAN FELIPE,CENTRO,TERRESTRE,DOMICILIO,,Cuenta corriente,,2
CHILEXPRESS,DHS,VINA DEL MAR,SAN FERNANDO,CENTRO,TERRESTRE,DOMICILIO,,Cuenta corriente,,2
CHILEXPRESS,DHS,VINA DEL MAR,SAN FRANCISCO DE LIMACHE,CENTRO,TERRESTRE,DOMICILIO,,Cuenta corriente,,2
CHILEXPRESS,DHS,VINA DEL MAR,SAN FRANCISCO DE MOSTAZAL,CENTRO,TERRESTRE,DOMICILIO,,Cuenta corriente,,2
CHILEXPRESS,DHS,VINA DEL MAR,SAN IGNACIO,CENTRO,TERRESTRE,DOMICILIO,,Cuenta corriente,,4
CHILEXPRESS,DHS,VINA DEL MAR,SAN JAVIER,CENTRO,TERRESTRE,DOMICILIO,,Cuenta corriente,,2
CHILEXPRESS,DHS,VINA DEL MAR,SAN JOAQUIN,RM,TERRESTRE,DOMICILIO,,Cuenta corriente,,2
CHILEXPRESS,DHS,VINA DEL MAR,SAN JOSE DE LA MARIQUINA,CENTRO,TERRESTRE,DOMICILIO,,Cuenta corriente,,4
CHILEXPRESS,DHS,VINA DEL MAR,SAN MIGUEL,RM,TERRESTRE,DOMICILIO,,Cuenta corriente,,2
CHILEXPRESS,DHS,VINA DEL MAR,SAN PABLO,SUR,AEREO,DOMICILIO,,Cuenta corriente,,2
CHILEXPRESS,DHS,VINA DEL MAR,SAN PEDRO DE ATACAMA,NORTE,AEREO,DOMICILIO,,Cuenta corriente,,2
CHILEXPRESS,DHS,VINA DEL MAR,SAN PEDRO DE LA PAZ,CENTRO,TERRESTRE,DOMICILIO,,Cuenta corriente,,2
CHILEXPRESS,DHS,VINA DEL MAR,SAN PEDRO QUINTA REGION,NORTE,AEREO,DOMICILIO,,Cuenta corriente,,2
CHILEXPRESS,DHS,VINA DEL MAR,SAN RAMON,RM,TERRESTRE,DOMICILIO,,Cuenta corriente,,2
CHILEXPRESS,DHS,VINA DEL MAR,SAN ROSENDO,CENTRO,TERRESTRE,DOMICILIO,,Cuenta corriente,,2
CHILEXPRESS,DHS,VINA DEL MAR,SAN SEBASTIAN,CENTRO,TERRESTRE,DOMICILIO,,Cuenta corriente,,2
CHILEXPRESS,DHS,VINA DEL MAR,SAN VICENTE DE TAGUA TAGUA,CENTRO,TERRESTRE,DOMICILIO,,Cuenta corriente,,2
CHILEXPRESS,DHS,VINA DEL MAR,SANTA BARBARA,CENTRO,TERRESTRE,DOMICILIO,,Cuenta corriente,,4
CHILEXPRESS,DHS,VINA DEL MAR,SANTA CRUZ,CENTRO,TERRESTRE,DOMICILIO,,Cuenta corriente,,2
CHILEXPRESS,DHS,VINA DEL MAR,SANTA JUANA,NORTE,AEREO,DOMICILIO,,Cuenta corriente,,2
CHILEXPRESS,DHS,VINA DEL MAR,SANTA MARIA,NORTE,AEREO,DOMICILIO,,Cuenta corriente,,2
CHILEXPRESS,DHS,VINA DEL MAR,SANTIAGO CENTRO,RM,TERRESTRE,DOMICILIO,,Cuenta corriente,,2
