id,predictive_days,delivery_date,sub_status
3164285,3,2021-04-09,in_transit
3165157,3,2021-04-09,in_transit
3168864,3,2021-04-09,in_route
3166942,3,2021-04-09,in_transit
3168353,3,2021-04-09,in_transit
3169317,3,2021-04-09,in_route
3170821,3,2021-04-09,by_retired
3167231,3,2021-04-09,in_transit
3166638,3,2021-04-09,in_route
3154780,4,2021-04-09,in_transit
3165958,3,2021-04-09,requested
3165950,3,2021-04-09,in_route
3164937,3,2021-04-09,in_route
3166725,3,2021-04-09,in_transit
3163696,3,2021-04-09,in_transit
3167041,3,2021-04-09,in_transit
3166211,3,2021-04-09,in_route
3165978,3,2021-04-09,requested
3164785,3,2021-04-09,in_route
3165622,3,2021-04-09,in_transit
3158004,4,2021-04-09,in_transit
3147223,6,2021-04-09,in_route
3159858,4,2021-04-09,in_transit
3165967,3,2021-04-09,in_transit
3165970,3,2021-04-09,requested
3165607,3,2021-04-09,in_route
3168924,3,2021-04-09,in_transit
3164280,3,2021-04-09,in_transit
3168884,3,2021-04-09,dispatched
3170276,3,2021-04-09,received_for_courier
3171097,3,2021-04-09,in_route
3166407,3,2021-04-09,received_for_courier
3164748,3,2021-04-09,dispatched
3165829,3,2021-04-09,requested
3166716,3,2021-04-09,in_transit
3169174,3,2021-04-09,in_transit
3170198,3,2021-04-09,dispatched
3170444,3,2021-04-09,in_transit
3164088,3,2021-04-09,in_route
3168167,3,2021-04-09,in_transit
3168950,3,2021-04-09,in_transit
3166940,3,2021-04-09,in_transit
3149543,4,2021-04-09,dispatched
3157632,4,2021-04-09,in_transit
3163529,3,2021-04-09,in_transit
3167073,3,2021-04-09,in_route
3163015,3,2021-04-09,in_route
3169107,3,2021-04-09,in_route
3164489,3,2021-04-09,received_for_courier
3165574,3,2021-04-09,received_for_courier
3163370,3,2021-04-09,in_route
3169567,3,2021-04-09,in_transit
3164219,3,2021-04-09,in_transit
3165269,3,2021-04-09,in_transit
3170074,3,2021-04-09,dispatched
3165232,3,2021-04-09,in_transit
3164768,3,2021-04-09,in_route
3163674,3,2021-04-09,in_route
3169660,3,2021-04-09,in_route
3162735,3,2021-04-09,in_route
3163617,3,2021-04-09,in_transit
3167665,3,2021-04-09,in_transit
3170786,3,2021-04-09,in_transit
3167165,3,2021-04-09,in_route
3169167,3,2021-04-09,created
3170921,3,2021-04-09,in_route
3165690,3,2021-04-09,retired_by
3167481,3,2021-04-09,in_route
3167521,3,2021-04-09,in_transit
3167493,3,2021-04-09,in_transit
3155070,4,2021-04-09,in_route
3168240,3,2021-04-09,in_transit
3166875,3,2021-04-09,in_transit
3167170,3,2021-04-09,in_transit
3166580,3,2021-04-09,in_route
3162760,3,2021-04-09,in_route
3167099,3,2021-04-09,in_transit
3165155,3,2021-04-09,dispatched
3168411,3,2021-04-09,in_route
3169854,3,2021-04-09,in_route
3163312,3,2021-04-09,in_transit
3165957,3,2021-04-09,requested
3169645,3,2021-04-09,in_transit
3168623,3,2021-04-09,in_transit
3170073,3,2021-04-09,in_route
3168340,3,2021-04-09,in_route
3164292,3,2021-04-09,in_transit
3170043,3,2021-04-09,in_transit
3163330,3,2021-04-09,in_transit
3165248,3,2021-04-09,in_transit
3168997,3,2021-04-09,received_for_courier
3170022,3,2021-04-09,dispatched
3170587,3,2021-04-09,in_transit
3167831,3,2021-04-09,in_route
3168019,3,2021-04-09,in_route
3163259,3,2021-04-09,in_route
3168318,3,2021-04-09,in_route
3161383,4,2021-04-09,received_for_courier
3169584,3,2021-04-09,in_transit
3163693,3,2021-04-09,in_route
3152108,4,2021-04-09,requested
3165489,3,2021-04-09,in_transit
3167980,3,2021-04-09,in_transit
3168646,3,2021-04-09,in_route
3168348,3,2021-04-09,dispatched
3166559,3,2021-04-09,in_route
3166662,3,2021-04-09,in_transit
3170048,3,2021-04-09,in_route
3163286,3,2021-04-09,in_transit
3168859,3,2021-04-09,in_route
3168522,3,2021-04-09,in_transit
3165900,3,2021-04-09,requested
3166005,3,2021-04-09,requested
3168337,3,2021-04-09,in_transit
3164475,3,2021-04-09,fulfillment_open
3163375,3,2021-04-09,pending
3169006,3,2021-04-09,in_transit
3166755,3,2021-04-09,in_transit
3163376,3,2021-04-09,in_transit
3164256,3,2021-04-09,in_transit
3169758,3,2021-04-09,in_transit
3165476,3,2021-04-09,received_for_courier
3165672,3,2021-04-09,in_route
3166146,3,2021-04-09,dispatched
3168560,3,2021-04-09,in_transit
3168503,3,2021-04-09,in_route
3157304,4,2021-04-09,in_route
3152330,4,2021-04-09,in_route
3168589,3,2021-04-09,in_transit
3168342,3,2021-04-09,retired_by
3170227,3,2021-04-09,in_route
3165608,3,2021-04-09,received_for_courier
3169794,3,2021-04-09,ready_to_dispatch
3167213,3,2021-04-09,dispatched
3167736,3,2021-04-09,received_for_courier
3165519,3,2021-04-09,in_route
3170405,3,2021-04-09,in_route
3170170,3,2021-04-09,dispatched
3169086,3,2021-04-09,in_transit
3170051,3,2021-04-09,fulfillment_open
3164462,3,2021-04-09,in_route
3166991,3,2021-04-09,in_route
3165038,3,2021-04-09,in_transit
3167414,3,2021-04-09,in_transit
3162870,3,2021-04-09,in_route
3168216,3,2021-04-09,in_transit
3164346,3,2021-04-09,ready_to_dispatch
3165116,3,2021-04-09,in_transit
3165663,3,2021-04-09,in_transit
3165233,3,2021-04-09,in_transit
3163906,3,2021-04-09,in_transit
3166590,3,2021-04-09,in_transit
3166721,3,2021-04-09,in_route
3164109,3,2021-04-09,in_route
3158940,4,2021-04-09,received_for_courier
3163747,3,2021-04-09,in_route
3156511,4,2021-04-09,in_transit
3168380,3,2021-04-09,in_transit
3166087,3,2021-04-09,requested
3152565,4,2021-04-09,requested
3167531,3,2021-04-09,pending
3163720,3,2021-04-09,requested
3157654,4,2021-04-09,in_route
3161778,4,2021-04-09,in_transit
3166141,3,2021-04-09,dispatched
3166730,3,2021-04-09,dispatched
3170256,3,2021-04-09,received_for_courier
3168517,3,2021-04-09,in_transit
3168359,3,2021-04-09,in_route
3165927,3,2021-04-09,requested
3166018,3,2021-04-09,requested
3169770,3,2021-04-09,in_transit
3168469,3,2021-04-09,received_for_courier
3168827,3,2021-04-09,in_route
3169589,3,2021-04-09,in_route
3166128,3,2021-04-09,requested
3164233,3,2021-04-09,in_transit
3165955,3,2021-04-09,requested
3150711,4,2021-04-09,in_route
3165919,3,2021-04-09,requested
3170212,3,2021-04-09,in_route
3169488,3,2021-04-09,in_route
3169156,3,2021-04-09,created
3163105,3,2021-04-09,in_transit
3168302,3,2021-04-09,in_route
3166841,3,2021-04-09,in_transit
3164284,3,2021-04-09,in_transit
3170876,3,2021-04-09,received_for_courier
3165555,3,2021-04-09,in_route
3170912,3,2021-04-09,in_transit
3164571,3,2021-04-09,requested
3164300,3,2021-04-09,in_transit
3164319,3,2021-04-09,in_route
3156694,4,2021-04-09,in_transit
3166733,3,2021-04-09,dispatched
3159535,4,2021-04-09,in_route
3153221,4,2021-04-09,dispatched
3160650,4,2021-04-09,created
3163639,3,2021-04-09,in_transit
3164886,3,2021-04-09,fulfillment_open
3162960,3,2021-04-09,in_transit
3163569,3,2021-04-09,in_transit
3166054,3,2021-04-09,requested
3168638,3,2021-04-09,in_transit
3163274,3,2021-04-09,in_transit
3164911,3,2021-04-09,by_retired
3160205,4,2021-04-09,in_transit
3155704,4,2021-04-09,in_route
3164421,3,2021-04-09,in_transit
3164122,3,2021-04-09,in_route
3164290,3,2021-04-09,in_transit
3170089,3,2021-04-09,in_route
3170206,3,2021-04-09,in_transit
3169449,3,2021-04-09,in_route
3166532,3,2021-04-09,received_for_courier
3163999,3,2021-04-09,in_route
3165135,3,2021-04-09,in_transit
3151298,4,2021-04-09,requested
3166675,3,2021-04-09,in_route
3170795,3,2021-04-09,in_route
3165965,3,2021-04-09,requested
3168131,3,2021-04-09,in_transit
3167529,3,2021-04-09,in_route
3165707,3,2021-04-09,in_transit
3168248,3,2021-04-09,in_transit
3168345,3,2021-04-09,in_transit
3165693,3,2021-04-09,retired_by
3166174,3,2021-04-09,in_transit
3167841,3,2021-04-09,in_route
3166625,3,2021-04-09,in_transit
3162697,3,2021-04-09,in_route
3170566,3,2021-04-09,in_route
3164231,3,2021-04-09,in_transit
3169007,3,2021-04-09,in_route
3165911,3,2021-04-09,requested
3165972,3,2021-04-09,requested
3164097,3,2021-04-09,in_route
3165498,3,2021-04-09,in_route
3168632,3,2021-04-09,in_route
3165411,3,2021-04-09,dispatched
3166960,3,2021-04-09,in_transit
3159005,4,2021-04-09,in_route
3169944,3,2021-04-09,in_transit
3164236,3,2021-04-09,in_transit
3164849,3,2021-04-09,in_route
3164556,3,2021-04-09,in_transit
3163130,3,2021-04-09,in_transit
3165484,3,2021-04-09,received_for_courier
3163138,3,2021-04-09,in_transit
3165469,3,2021-04-09,in_transit
3162998,3,2021-04-09,in_transit
3170366,3,2021-04-09,in_transit
3163152,3,2021-04-09,in_route
3164228,3,2021-04-09,fulfillment_open
3163943,3,2021-04-09,in_transit
3166717,3,2021-04-09,ready_to_dispatch
3165646,3,2021-04-09,in_route
3164040,3,2021-04-09,in_transit
3170223,3,2021-04-09,in_transit
3168999,3,2021-04-09,received_for_courier
3169416,3,2021-04-09,in_transit
3164123,3,2021-04-09,in_route
3165679,3,2021-04-09,in_transit
3164100,3,2021-04-09,in_route
3163856,3,2021-04-09,in_transit
3162965,3,2021-04-09,in_transit
3170847,3,2021-04-09,in_route
3163764,3,2021-04-09,in_route
3159271,4,2021-04-09,created
3166972,3,2021-04-09,in_transit
3166019,3,2021-04-09,requested
3165577,3,2021-04-09,received_for_courier
3168808,3,2021-04-09,in_transit
3166565,3,2021-04-09,in_route
3166412,3,2021-04-09,in_transit
3163276,3,2021-04-09,in_route
3168012,3,2021-04-09,in_transit
3170554,3,2021-04-09,in_transit
3167672,3,2021-04-09,in_route
3167547,3,2021-04-09,in_transit
3163542,3,2021-04-09,in_route
3165821,3,2021-04-09,fulfillment_open
3168171,3,2021-04-09,in_transit
3166526,3,2021-04-09,in_transit
3155918,4,2021-04-09,in_transit
3168596,3,2021-04-09,in_route
3168981,3,2021-04-09,received_for_courier
3168878,3,2021-04-09,in_transit
3170181,3,2021-04-09,in_route
3168691,3,2021-04-09,in_transit
3169977,3,2021-04-09,in_transit
3168798,3,2021-04-09,in_route
3167636,3,2021-04-09,in_transit
3167801,3,2021-04-09,in_route
3169576,3,2021-04-09,in_transit
3165581,3,2021-04-09,in_route
3166101,3,2021-04-09,requested
3163306,3,2021-04-09,received_for_courier
3168397,3,2021-04-09,received_for_courier
3169407,3,2021-04-09,in_transit
3169744,3,2021-04-09,received_for_courier
3167049,3,2021-04-09,in_transit
3170205,3,2021-04-09,in_transit
3163165,3,2021-04-09,in_transit
3165380,3,2021-04-09,in_route
3157783,4,2021-04-09,received_for_courier
3164287,3,2021-04-09,in_transit
3166016,3,2021-04-09,requested
3152786,4,2021-04-09,in_route
3168879,3,2021-04-09,in_route
3165532,3,2021-04-09,in_route
3166025,3,2021-04-09,requested
3167467,3,2021-04-09,in_transit
3171414,3,2021-04-09,in_transit
3170001,3,2021-04-09,in_transit
3165740,3,2021-04-09,received_for_courier
3167970,3,2021-04-09,in_route
3162733,3,2021-04-09,requested
3170229,3,2021-04-09,in_transit
3165244,3,2021-04-09,in_route
3166043,3,2021-04-09,requested
3165855,3,2021-04-09,requested
3168837,3,2021-04-09,in_route
3164550,3,2021-04-09,fulfillment_open
3164294,3,2021-04-09,in_route
3168875,3,2021-04-09,dispatched
3165763,3,2021-04-09,in_route
3166745,3,2021-04-09,in_route
3151066,4,2021-04-09,requested
3151131,4,2021-04-09,requested
3167891,3,2021-04-09,in_route
3169400,3,2021-04-09,in_route
3164845,3,2021-04-09,in_transit
3164221,3,2021-04-09,in_transit
3168538,3,2021-04-09,in_transit
3167973,3,2021-04-09,in_transit
3163359,3,2021-04-09,in_route
3166744,3,2021-04-09,in_transit
3166381,3,2021-04-09,in_route
3151546,4,2021-04-09,in_route
3169422,3,2021-04-09,in_route
3165195,3,2021-04-09,in_route
3153208,4,2021-04-09,received_for_courier
3166153,3,2021-04-09,requested
3165657,3,2021-04-09,in_transit
3165131,3,2021-04-09,dispatched
3156911,4,2021-04-09,received_for_courier
3163715,3,2021-04-09,in_transit
3152441,4,2021-04-09,received_for_courier
3167750,3,2021-04-09,in_transit
3165127,3,2021-04-09,in_transit
3165160,3,2021-04-09,in_route
3164271,3,2021-04-09,in_route
3154932,4,2021-04-09,in_route
3163798,3,2021-04-09,in_route
3164395,3,2021-04-09,in_route
3164310,3,2021-04-09,in_transit
3164904,3,2021-04-09,requested
3168334,3,2021-04-09,in_transit
3164229,3,2021-04-09,dispatched
3167647,3,2021-04-09,received_for_courier
3170455,3,2021-04-09,in_transit
3168170,3,2021-04-09,dispatched
3165194,3,2021-04-09,fulfillment_open
3165345,3,2021-04-09,in_transit
3165694,3,2021-04-09,in_route
3170877,3,2021-04-09,in_transit
3169164,3,2021-04-09,created
3169351,3,2021-04-09,in_transit
3162731,3,2021-04-09,in_transit
3156241,4,2021-04-09,in_route
3164905,3,2021-04-09,in_transit
3170127,3,2021-04-09,dispatched
3168829,3,2021-04-09,in_transit
3169814,3,2021-04-09,in_route
3165953,3,2021-04-09,requested
3165128,3,2021-04-09,dispatched
3166052,3,2021-04-09,requested
3164334,3,2021-04-09,in_transit
3165959,3,2021-04-09,requested
3165991,3,2021-04-09,requested
3164208,3,2021-04-09,in_route
3169162,3,2021-04-09,created
3171264,3,2021-04-09,dispatched
3164600,3,2021-04-09,in_transit
3169511,3,2021-04-09,fulfillment_open
3165287,3,2021-04-09,in_route
3165431,3,2021-04-09,ready_to_dispatch
3170152,3,2021-04-09,in_route
3165125,3,2021-04-09,in_transit
3166934,3,2021-04-09,in_route
3167017,3,2021-04-09,received_for_courier
3169470,3,2021-04-09,in_transit
3169742,3,2021-04-09,in_transit
3165895,3,2021-04-09,in_transit
3166748,3,2021-04-09,in_transit
3169975,3,2021-04-09,in_route
3168916,3,2021-04-09,in_transit
3170222,3,2021-04-09,in_transit
3170166,3,2021-04-09,in_route
3167733,3,2021-04-09,in_transit
3170184,3,2021-04-09,by_retired
3167669,3,2021-04-09,received_for_courier
3170927,3,2021-04-09,in_route
3168500,3,2021-04-09,in_route
3170495,3,2021-04-09,in_transit
3165995,3,2021-04-09,requested
3169413,3,2021-04-09,in_transit
3168314,3,2021-04-09,in_route
3166571,3,2021-04-09,in_transit
3153735,4,2021-04-09,received_for_courier
3169055,3,2021-04-09,in_transit
3171279,3,2021-04-09,in_transit
3151210,4,2021-04-09,requested
3165951,3,2021-04-09,requested
3165976,3,2021-04-09,requested
3168717,3,2021-04-09,in_route
3167331,3,2021-04-09,in_route
3163155,3,2021-04-09,in_transit
3152453,4,2021-04-09,in_route
3166851,3,2021-04-09,in_transit
3167757,3,2021-04-09,dispatched
3153058,4,2021-04-09,in_route
3163757,3,2021-04-09,in_transit
3163886,3,2021-04-09,in_transit
3159901,4,2021-04-09,in_route
3163815,3,2021-04-09,in_transit
3162568,3,2021-04-09,in_transit
3165873,3,2021-04-09,requested
3159781,4,2021-04-09,received_for_courier
3166564,3,2021-04-09,in_route
3167994,3,2021-04-09,pending
3164232,3,2021-04-09,in_transit
3165825,3,2021-04-09,requested
3165792,3,2021-04-09,in_route
3165189,3,2021-04-09,in_route
3164678,3,2021-04-09,in_transit
3165477,3,2021-04-09,in_transit
3169030,3,2021-04-09,requested
3163894,3,2021-04-09,in_transit
3166214,3,2021-04-09,dispatched
3164938,3,2021-04-09,dispatched
3165518,3,2021-04-09,received_for_courier
3163220,3,2021-04-09,in_transit
3166835,3,2021-04-09,in_transit
3163093,3,2021-04-09,in_route
3163315,3,2021-04-09,in_transit
3166909,3,2021-04-09,in_route
3164260,3,2021-04-09,in_transit
3163296,3,2021-04-09,in_transit
3165523,3,2021-04-09,in_route
3164038,3,2021-04-09,in_transit
3161977,4,2021-04-09,in_route
3169815,3,2021-04-09,received_for_courier
3153012,4,2021-04-09,in_route
3168149,3,2021-04-09,dispatched
3166611,3,2021-04-09,in_transit
3165836,3,2021-04-09,requested
3165934,3,2021-04-09,requested
3165229,3,2021-04-09,in_transit
3170208,3,2021-04-09,in_route
3168656,3,2021-04-09,in_transit
3165862,3,2021-04-09,requested
3166873,3,2021-04-09,in_route
3153657,4,2021-04-09,in_transit
3161722,4,2021-04-09,in_transit
3169635,3,2021-04-09,dispatched
3153203,4,2021-04-09,received_for_courier
3170367,3,2021-04-09,in_route
3170209,3,2021-04-09,in_route
3169811,3,2021-04-09,in_route
3165783,3,2021-04-09,in_transit
3169492,3,2021-04-09,in_transit
3162753,3,2021-04-09,delayed
3161547,4,2021-04-09,in_transit
3168591,3,2021-04-09,in_transit
3167465,3,2021-04-09,in_route
3163596,3,2021-04-09,in_transit
3165253,3,2021-04-09,in_transit
3154709,4,2021-04-09,in_transit
3167524,3,2021-04-09,in_transit
3165262,3,2021-04-09,in_transit
3165985,3,2021-04-09,requested
3168901,3,2021-04-09,in_transit
3166949,3,2021-04-09,in_route
3167424,3,2021-04-09,in_route
3163750,3,2021-04-09,in_transit
3168069,3,2021-04-09,in_transit
3165968,3,2021-04-09,in_route
3166455,3,2021-04-09,in_transit
3164578,3,2021-04-09,in_route
3164624,3,2021-04-09,in_route
3164429,3,2021-04-09,in_route
3164201,3,2021-04-09,in_route
3164907,3,2021-04-09,in_route
3163176,3,2021-04-09,in_transit
3165294,3,2021-04-09,in_transit
3164001,3,2021-04-09,in_route
3166814,3,2021-04-09,by_retired
3165218,3,2021-04-09,in_transit
3166226,3,2021-04-09,in_transit
3165369,3,2021-04-09,in_transit
3164170,3,2021-04-09,received_for_courier
3164537,3,2021-04-09,in_route
3165481,3,2021-04-09,dispatched
3168370,3,2021-04-09,by_retired
3165708,3,2021-04-09,in_transit
3164029,3,2021-04-09,in_transit
3162696,3,2021-04-09,in_transit
3164973,3,2021-04-09,pending
3166804,3,2021-04-09,in_transit
3170776,3,2021-04-09,ready_to_dispatch
3163273,3,2021-04-09,in_route
3168143,3,2021-04-09,in_transit
3162656,3,2021-04-09,in_route
3164887,3,2021-04-09,fulfillment_open
3163826,3,2021-04-09,in_route
3163795,3,2021-04-09,in_transit
3166911,3,2021-04-09,in_route
3164205,3,2021-04-09,in_transit
3170506,3,2021-04-09,in_transit
3169093,3,2021-04-09,in_transit
3170178,3,2021-04-09,in_transit
3166063,3,2021-04-09,in_transit
3167355,3,2021-04-09,in_transit
3159276,4,2021-04-09,created
3170159,3,2021-04-09,dispatched
3167784,3,2021-04-09,in_transit
3163785,3,2021-04-09,dispatched
3168509,3,2021-04-09,pending
3157894,4,2021-04-09,in_transit
3170379,3,2021-04-09,in_transit
3164197,3,2021-04-09,in_transit
3168590,3,2021-04-09,in_route
3170572,3,2021-04-09,in_transit
3165270,3,2021-04-09,in_transit
3170408,3,2021-04-09,pending
3162894,4,2021-04-09,in_transit
3165638,3,2021-04-09,requested
3168856,3,2021-04-09,in_transit
3167842,3,2021-04-09,in_transit
3170226,3,2021-04-09,in_transit
3169803,3,2021-04-09,in_route
3170558,3,2021-04-09,in_transit
3162706,3,2021-04-09,in_route
3169486,3,2021-04-09,in_route
3162944,3,2021-04-09,in_route
3168173,3,2021-04-09,in_transit
3166083,3,2021-04-09,requested
3169590,3,2021-04-09,in_transit
3167200,3,2021-04-09,in_transit
3165324,3,2021-04-09,in_transit
3168918,3,2021-04-09,in_transit
3162724,3,2021-04-09,in_transit
3168904,3,2021-04-09,in_transit
3170000,3,2021-04-09,received_for_courier
3169679,3,2021-04-09,pending
3164143,3,2021-04-09,in_transit
3166293,3,2021-04-09,in_transit
3166359,3,2021-04-09,in_transit
3168316,3,2021-04-09,in_transit
3167147,3,2021-04-09,in_transit
3165964,3,2021-04-09,requested
3162923,3,2021-04-09,in_transit
3165399,3,2021-04-09,in_route
3165605,3,2021-04-09,in_route
3170124,3,2021-04-09,in_transit
3170219,3,2021-04-09,in_route
3170142,3,2021-04-09,in_transit
3168379,3,2021-04-09,in_transit
3169424,3,2021-04-09,in_route
3166853,3,2021-04-09,in_transit
3170307,3,2021-04-09,in_route
3169002,3,2021-04-09,in_route
3168911,3,2021-04-09,in_route
3163592,3,2021-04-09,in_transit
3171273,3,2021-04-09,in_transit
3168674,3,2021-04-09,in_transit
3168896,3,2021-04-09,in_route
3165293,3,2021-04-09,in_transit
3170944,3,2021-04-09,in_route
3166729,3,2021-04-09,in_transit
3165463,3,2021-04-09,received_for_courier
3157773,4,2021-04-09,in_route
3151243,4,2021-04-09,requested
3166680,3,2021-04-09,in_transit
3169433,3,2021-04-09,in_transit
3166425,3,2021-04-09,in_transit
3154010,4,2021-04-09,in_transit
3166796,3,2021-04-09,in_route
3168275,3,2021-04-09,in_transit
3153157,4,2021-04-09,in_route
3156927,4,2021-04-09,in_transit
3166665,3,2021-04-09,in_transit
3152566,4,2021-04-09,requested
3167207,3,2021-04-09,in_transit
3158935,4,2021-04-09,in_route
3163707,3,2021-04-09,in_transit
3161794,4,2021-04-09,in_transit
3159942,4,2021-04-09,in_transit
3165306,3,2021-04-09,in_route
3168478,3,2021-04-09,in_route
3166329,3,2021-04-09,in_transit
3163576,3,2021-04-09,in_transit
3168315,3,2021-04-09,in_transit
3166785,3,2021-04-09,in_transit
3169593,3,2021-04-09,received_for_courier
3167055,3,2021-04-09,in_route
3166500,3,2021-04-09,in_route
